game_id,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,away_team_espn_abbr,home_team_espn_abbr
game_0021901198,4/12/20,3:30 PM,HOU,SAS,Houston Rockets,San Antonio Spurs,1,1,hou,sas
game_0021901199,4/12/20,6:00 PM,NYK,TOR,New York Knicks,Toronto Raptors,2,1,nyk,tor
game_0021901200,4/12/20,7:00 PM,ATL,MIL,Atlanta Hawks,Milwaukee Bucks,3,1,atl,mil
game_0021901201,4/12/20,9:30 PM,MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,4,1,min,lal
game_0021901203,4/13/20,7:00 PM,BKN,CLE,Brooklyn Nets,Cleveland Cavaliers,1,1,bkn,cle
game_0021901204,4/13/20,7:00 PM,BOS,DET,Boston Celtics,Detroit Pistons,2,2,bos,det
game_0021901202,4/13/20,7:00 PM,MIA,CHA,Miami Heat,Charlotte Hornets,3,3,mia,cha
game_0021901205,4/13/20,7:00 PM,SAS,IND,San Antonio Spurs,Indiana Pacers,4,4,sas,ind
game_0021901206,4/13/20,8:00 PM,ORL,CHI,Orlando Magic,Chicago Bulls,5,1,orl,chi
game_0021901208,4/13/20,8:00 PM,PHI,MEM,Philadelphia 76ers,Memphis Grizzlies,6,2,phi,mem
game_0021901207,4/13/20,8:00 PM,PHX,HOU,Phoenix Suns,Houston Rockets,7,3,phx,hou
game_0021901210,4/13/20,8:00 PM,UTA,OKC,Utah Jazz,Oklahoma City Thunder,8,4,uth,okc
game_0021901209,4/13/20,8:00 PM,WAS,NOP,Washington Wizards,New Orleans Pelicans,9,5,was,no
game_0021901211,4/13/20,9:00 PM,DAL,DEN,Dallas Mavericks,Denver Nuggets,10,1,dal,den
game_0021901213,4/13/20,10:30 PM,MIN,LAC,Minnesota Timberwolves,LA Clippers,11,1,min,lac
game_0021901212,4/13/20,10:30 PM,POR,GSW,Portland Trail Blazers,Golden State Warriors,12,2,por,gsw
game_0021901215,4/14/20,7:30 PM,DET,NYK,Detroit Pistons,New York Knicks,1,1,det,nyk
game_0021901214,4/14/20,7:30 PM,TOR,MIA,Toronto Raptors,Miami Heat,2,2,tor,mia
game_0021901216,4/14/20,10:00 PM,DEN,UTA,Denver Nuggets,Utah Jazz,3,1,den,uth
game_0021901217,4/14/20,10:30 PM,SAC,LAL,Sacramento Kings,Los Angeles Lakers,4,1,sac,lal
game_0021901222,4/15/20,7:30 PM,CHA,PHI,Charlotte Hornets,Philadelphia 76ers,1,1,cha,phi
game_0021901219,4/15/20,7:30 PM,CHI,BOS,Chicago Bulls,Boston Celtics,2,2,chi,bos
game_0021901218,4/15/20,7:30 PM,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,3,3,cle,atl
game_0021901223,4/15/20,7:30 PM,IND,WAS,Indiana Pacers,Washington Wizards,4,4,ind,was
game_0021901225,4/15/20,7:30 PM,MEM,HOU,Memphis Grizzlies,Houston Rockets,5,5,mem,hou
game_0021901220,4/15/20,7:30 PM,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,6,6,mil,bkn
game_0021901227,4/15/20,7:30 PM,NOP,SAS,New Orleans Pelicans,San Antonio Spurs,7,7,no,sas
game_0021901226,4/15/20,7:30 PM,NYK,MIN,New York Knicks,Minnesota Timberwolves,8,8,nyk,min
game_0021901224,4/15/20,7:30 PM,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,9,9,okc,dal
game_0021901221,4/15/20,7:30 PM,TOR,ORL,Toronto Raptors,Orlando Magic,10,10,tor,orl
game_0021901230,4/15/20,10:00 PM,GSW,SAC,Golden State Warriors,Sacramento Kings,11,1,gsw,sac
game_0021901229,4/15/20,10:00 PM,LAC,POR,LA Clippers,Portland Trail Blazers,12,2,lac,por
game_0021901228,4/15/20,10:00 PM,LAL,PHX,Los Angeles Lakers,Phoenix Suns,13,3,lal,phx
